Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2739,c_10,c_8,c_9,c_8,0.9739,0.08052079
model_2740,c_5,c_2,c_4,c_8,0.974,0.07994192
model_2741,c_9,c_10,c_1,c_1,0.9722,0.08783138
model_2742,m_3,c_5,m_3,c_8,0.7578,0.8772192
model_2743,m_1,c_8,c_9,c_8,0.9342,0.20898718
model_2744,c_6,c_5,c_5,c_1,0.9703,0.089348845
model_2745,c_9,c_2,c_12,c_6,0.9736,0.085146464
model_2746,c_5,c_1,m_2,m_2,0.9572,0.14546792
model_2747,c_5,c_8,c_3,c_7,0.974,0.08465426
model_2748,c_7,m_2,c_8,m_2,0.9488,0.17136262
model_2749,c_5,c_9,c_5,c_2,0.9739,0.08258349
model_2750,c_5,c_3,c_3,c_1,0.9724,0.081354186
model_2751,c_8,m_3,c_10,c_10,0.9419,0.19813353
model_2752,c_4,c_8,c_8,c_1,0.9723,0.084797755
model_2753,c_2,c_10,c_1,s,0.9735,0.082407266
model_2754,c_5,c_1,m_2,c_1,0.9561,0.14724775
model_2755,c_5,c_12,c_5,c_12,0.9729,0.0855697
model_2756,c_5,c_8,c_8,c_3,0.974,0.08444317
model_2757,m_2,c_10,c_11,c_5,0.9319,0.2190333
model_2758,c_9,c_8,c_9,c_11,0.9729,0.088527806
model_2759,c_9,c_8,c_5,c_3,0.9722,0.085261725
model_2760,c_5,c_3,c_5,c_1,0.9755,0.08051262
model_2761,c_11,c_2,c_8,c_1,0.9737,0.08239991
model_2762,c_5,c_11,c_8,c_1,0.9741,0.08110513
model_2763,m_2,c_7,c_8,c_1,0.9344,0.21584702
model_2764,c_5,c_11,c_4,s,0.9744,0.08283774
model_2765,c_6,c_11,m_1,c_1,0.9635,0.12827992
model_2766,m_2,c_7,m_2,c_12,0.8864,0.42180642
model_2767,c_5,c_8,c_5,s,0.9741,0.0812798
model_2768,c_11,c_8,c_6,c_1,0.9748,0.08409615
model_2769,m_3,c_8,c_8,c_6,0.8542,0.46333265
model_2770,m_2,c_8,m_3,c_1,0.8923,0.43547827
model_2771,c_8,c_4,m_2,c_1,0.9566,0.14690591
model_2772,c_1,c_8,c_9,c_1,0.9754,0.08434249
model_2773,c_10,c_8,c_5,c_1,0.9725,0.08759643
model_2774,c_3,c_11,m_2,c_12,0.9622,0.12843809
model_2775,c_9,c_5,c_2,m_2,0.972,0.08688084
model_2776,c_4,c_6,c_4,c_1,0.9733,0.083469
model_2777,m_1,c_2,m_1,m_3,0.9043,0.35692543
model_2778,c_8,c_8,c_5,c_12,0.9738,0.084564194
model_2779,m_1,c_8,c_10,c_1,0.9333,0.22534984
model_2780,c_5,c_8,c_10,m_3,0.9734,0.08542429
model_2781,c_4,c_10,c_5,c_11,0.9754,0.078411296
model_2782,m_2,c_2,c_5,c_1,0.9362,0.21957791
model_2783,c_7,c_8,m_1,c_6,0.9603,0.13937579
model_2784,c_4,m_1,c_9,c_1,0.9532,0.16316739
model_2785,c_6,c_6,c_5,c_1,0.9728,0.085232794
model_2786,m_1,c_5,m_3,m_1,0.9169,0.3471719
model_2787,c_5,c_11,c_10,c_1,0.9732,0.08189851
model_2788,c_1,m_2,c_5,c_9,0.9472,0.17713282
model_2789,c_6,c_6,c_4,c_1,0.9712,0.08696025
model_2790,c_11,m_1,c_2,m_1,0.9518,0.1666865
model_2791,m_1,c_8,c_7,c_1,0.9321,0.22101738
model_2792,c_5,c_8,c_4,c_1,0.9743,0.081218705
model_2793,m_2,c_12,c_6,c_1,0.9331,0.2207951
model_2794,c_8,c_5,c_5,c_9,0.9738,0.0824023
model_2795,m_3,c_5,m_1,c_1,0.788,0.73424065
model_2796,c_1,c_3,c_11,c_1,0.9734,0.084462084
model_2797,m_3,c_8,c_5,m_1,0.8524,0.47385195
model_2798,c_6,c_8,c_11,s,0.972,0.08273689
model_2799,m_1,m_3,m_1,c_11,0.3387,2.0526028
model_2800,c_8,c_8,m_2,s,0.9618,0.1323859
model_2801,m_1,c_8,c_5,c_12,0.9373,0.21026129
model_2802,c_5,c_11,c_1,c_1,0.9746,0.08232179
model_2803,m_2,c_8,c_5,c_9,0.9303,0.23030269
model_2804,m_2,c_8,c_5,c_6,0.9329,0.21984093
model_2805,c_5,c_6,m_3,c_1,0.9704,0.10150882
model_2806,m_2,c_1,c_11,m_2,0.9331,0.21953388
model_2807,c_3,c_7,c_5,s,0.9731,0.08291097
model_2808,c_6,m_1,c_12,c_7,0.9538,0.1562666
model_2809,c_9,c_8,c_12,c_1,0.9726,0.08741263
model_2810,c_4,c_5,c_5,c_11,0.973,0.08724859
model_2811,c_5,c_6,c_10,c_1,0.9745,0.0818005
model_2812,c_5,c_3,c_11,m_3,0.9727,0.08671471
model_2813,m_1,c_8,c_8,c_8,0.9375,0.2089795
model_2814,c_12,c_6,c_1,c_10,0.9726,0.09117798
model_2815,m_1,c_1,c_9,c_11,0.9365,0.20783362
model_2816,c_10,c_7,c_10,c_1,0.976,0.07784157
model_2817,c_11,c_1,c_9,c_7,0.9741,0.08548672
model_2818,c_10,c_11,c_3,c_8,0.9745,0.08120638
model_2819,c_5,c_11,c_4,c_1,0.974,0.08054947
model_2820,c_3,c_2,c_5,m_3,0.9731,0.08230416
model_2821,c_10,m_3,c_8,c_7,0.9264,0.2455156
model_2822,c_8,c_4,c_5,c_10,0.9722,0.083566576
model_2823,c_1,c_8,c_6,c_1,0.9739,0.08415271
model_2824,c_5,c_3,c_5,c_5,0.9733,0.08375905
model_2825,c_8,c_9,c_5,c_1,0.9737,0.081897974
model_2826,m_1,c_1,c_5,c_7,0.9411,0.19935471
model_2827,c_6,c_5,c_11,c_7,0.9715,0.089887954
model_2828,m_3,c_8,m_1,m_2,0.7853,0.7466177
model_2829,c_5,c_4,c_8,c_8,0.9734,0.080878176
model_2830,c_5,c_8,c_7,m_1,0.9737,0.08240833
model_2831,c_5,c_7,c_11,c_1,0.9728,0.082799554
model_2832,c_5,c_7,c_8,c_2,0.9736,0.083440654
model_2833,c_1,c_8,c_10,c_1,0.9743,0.08167686
model_2834,c_5,c_8,m_3,c_3,0.9675,0.11055188
model_2835,c_12,m_2,m_1,c_1,0.9352,0.24671641
model_2836,c_11,c_10,m_3,c_1,0.9535,0.15845005
model_2837,c_5,c_8,c_2,c_8,0.9734,0.08162138
model_2838,c_8,c_5,m_1,c_1,0.9614,0.13237754
model_2839,c_2,c_8,c_5,m_3,0.9737,0.0798129
model_2840,c_6,m_2,m_1,c_5,0.9348,0.24914399
model_2841,m_3,c_8,m_3,c_3,0.7673,0.8459886
model_2842,c_2,c_8,c_11,s,0.9742,0.08036162
model_2843,m_3,c_8,c_6,c_10,0.8591,0.45147637
model_2844,c_12,c_2,c_5,c_5,0.9728,0.08165811
model_2845,c_5,c_4,c_2,c_2,0.9718,0.08746678
model_2846,c_1,m_1,c_3,m_3,0.9495,0.17247777
model_2847,c_1,c_7,m_3,c_10,0.956,0.1553689
model_2848,c_9,c_4,c_8,s,0.9736,0.086225994
model_2849,c_2,c_6,c_5,c_8,0.9733,0.08404154
model_2850,c_6,c_5,m_2,c_1,0.9595,0.13401501
model_2851,c_9,c_8,c_9,c_1,0.9739,0.08217682
model_2852,c_5,c_9,c_5,m_2,0.9724,0.086355455
model_2853,c_5,c_8,c_6,c_8,0.9719,0.08922372
model_2854,m_2,c_9,c_1,c_12,0.9282,0.23130731
model_2855,c_7,c_8,c_1,c_11,0.9723,0.08428927
model_2856,c_5,c_3,c_5,m_1,0.9735,0.079688795
model_2857,c_1,c_7,c_4,c_1,0.9749,0.08141531
model_2858,m_3,c_6,c_5,c_9,0.8551,0.45932755
model_2859,c_9,c_8,c_11,c_1,0.9727,0.083426505
model_2860,c_7,c_8,c_5,m_3,0.9748,0.08101727
model_2861,c_5,c_7,c_6,c_1,0.9722,0.08763058
model_2862,c_3,c_8,c_7,m_3,0.974,0.08301884
model_2863,c_8,c_8,c_5,c_5,0.9727,0.092025004
model_2864,c_9,c_8,c_7,c_10,0.9722,0.08493343
model_2865,c_5,c_10,c_1,m_2,0.9737,0.082557775
model_2866,c_5,c_8,m_1,c_1,0.9608,0.13567477
model_2867,m_3,c_8,c_8,c_7,0.8581,0.45448834
model_2868,c_5,c_10,c_3,c_5,0.9742,0.086613566
model_2869,c_5,c_9,c_8,c_1,0.974,0.083734594
model_2870,m_3,c_8,m_1,c_1,0.7864,0.73612344
model_2871,c_6,m_2,c_3,c_11,0.9528,0.15936188
model_2872,c_2,c_10,c_10,c_6,0.9752,0.07882247
model_2873,c_12,c_10,c_12,c_10,0.9728,0.08700869
model_2874,c_11,c_7,c_5,c_1,0.9742,0.080713436
model_2875,c_6,m_2,c_6,c_1,0.9533,0.15373467
model_2876,c_5,c_5,c_5,s,0.9727,0.08246665
model_2877,c_5,c_1,c_5,c_4,0.9745,0.08072523
model_2878,c_4,c_11,c_6,c_9,0.9717,0.08886571
model_2879,c_5,m_2,c_2,m_2,0.9514,0.16258338
model_2880,m_3,c_7,c_5,c_9,0.855,0.4542994
model_2881,m_1,c_3,c_11,c_3,0.9345,0.21426602
model_2882,c_10,c_10,c_9,m_2,0.9737,0.080861084
model_2883,c_1,m_3,c_5,c_1,0.9217,0.26006877
model_2884,c_5,c_6,c_6,m_2,0.9693,0.091153264
model_2885,c_2,c_8,c_5,c_1,0.9724,0.089066684
model_2886,c_10,c_9,c_5,m_1,0.9715,0.08909245
model_2887,m_3,c_3,c_5,s,0.846,0.49506894
model_2888,c_5,c_9,c_5,m_3,0.9722,0.08660052
model_2889,c_5,c_6,c_5,c_4,0.9726,0.08604424
model_2890,c_4,c_8,c_5,c_1,0.9748,0.07962847
model_2891,c_8,c_8,c_2,c_1,0.9738,0.0837577
model_2892,c_5,c_6,c_9,c_1,0.9735,0.08227613
model_2893,c_6,c_5,c_5,c_9,0.9724,0.085840255
model_2894,c_1,c_8,c_3,c_7,0.9735,0.0824218
model_2895,c_7,c_8,c_5,c_1,0.9749,0.07987883
model_2896,c_7,c_8,c_6,s,0.9729,0.08516996
model_2897,c_3,c_11,c_8,c_1,0.9743,0.081837356
model_2898,m_3,m_2,c_5,c_1,0.525,1.4692415
model_2899,c_5,c_4,c_5,c_9,0.9727,0.083115816
model_2900,m_1,c_11,c_5,m_2,0.932,0.21622342
model_2901,c_1,c_8,c_1,c_1,0.974,0.080171004
model_2902,c_11,c_11,c_6,m_3,0.9733,0.08281763
model_2903,c_5,c_4,c_11,c_1,0.9753,0.08202037
model_2904,c_11,c_3,c_5,c_8,0.9726,0.08288769
model_2905,c_12,c_2,c_5,m_1,0.9729,0.08137729
model_2906,c_5,c_8,c_7,c_9,0.9746,0.07826897
model_2907,c_5,c_8,c_5,c_4,0.973,0.08671673
model_2908,c_3,c_8,c_5,c_7,0.9719,0.093279906
model_2909,c_4,c_9,c_6,c_9,0.9731,0.08580705
model_2910,c_5,c_6,c_5,c_3,0.9728,0.08294725
model_2911,c_5,c_8,c_1,m_1,0.9742,0.08155948
model_2912,c_12,c_8,m_1,m_2,0.9609,0.13304354
model_2913,m_1,c_6,c_5,c_1,0.9334,0.21601315
model_2914,c_7,c_8,c_10,c_1,0.9746,0.08064263
model_2915,c_8,c_8,c_5,c_4,0.9729,0.083483875
model_2916,c_5,c_8,c_9,c_5,0.9739,0.08659992
model_2917,c_5,c_8,c_5,m_1,0.9725,0.08584411
model_2918,c_8,m_3,c_8,m_3,0.9466,0.1822137
model_2919,m_1,c_8,c_5,c_1,0.9352,0.20951496
model_2920,c_3,c_10,c_5,c_5,0.9716,0.08493679
model_2921,m_3,c_6,c_9,c_1,0.8591,0.45545447
model_2922,c_5,c_8,c_10,c_3,0.9743,0.08326211
model_2923,c_8,c_8,m_2,c_1,0.9641,0.12696825
model_2924,c_5,c_7,c_5,c_1,0.974,0.08260482
model_2925,c_4,c_7,c_5,m_3,0.9746,0.08272491
model_2926,c_6,c_8,c_5,c_10,0.9737,0.0817873
model_2927,c_5,c_6,c_7,c_1,0.9736,0.08344325
model_2928,c_1,c_11,c_6,c_1,0.9741,0.08170097
model_2929,c_11,c_8,m_3,c_1,0.9616,0.13282666
model_2930,c_12,c_8,c_5,c_5,0.9716,0.08843589
model_2931,c_11,c_8,c_3,c_1,0.9732,0.08444867
model_2932,c_5,c_7,c_5,c_12,0.9735,0.08136452
model_2933,c_5,c_8,c_9,m_1,0.9718,0.08468272
model_2934,c_6,c_8,c_5,c_8,0.9715,0.08954362
model_2935,c_5,c_8,c_7,c_1,0.9723,0.0855919
model_2936,c_2,c_8,c_10,c_7,0.9738,0.07971636
model_2937,c_5,c_10,c_5,m_1,0.9729,0.08530301
model_2938,m_1,c_11,c_2,c_1,0.9383,0.2103507
model_2939,c_3,c_8,c_4,c_9,0.9714,0.086870015
model_2940,c_5,c_8,c_2,c_3,0.9732,0.08379244
model_2941,c_5,c_8,c_11,c_1,0.9735,0.08188966
model_2942,c_1,m_3,c_5,m_1,0.9296,0.23645969
model_2943,c_4,m_1,m_1,c_1,0.8944,0.37634042
model_2944,c_5,c_8,c_5,c_9,0.9747,0.07929097
model_2945,c_9,m_2,c_3,c_9,0.9564,0.14790577
model_2946,c_6,c_12,c_5,c_1,0.9708,0.089061946
model_2947,c_1,c_8,c_4,c_3,0.9749,0.08051356
model_2948,c_5,m_1,c_11,c_1,0.9523,0.1617705
model_2949,c_8,c_8,c_6,c_5,0.9727,0.0826786
model_2950,c_7,c_8,c_6,c_1,0.9738,0.08059336
model_2951,c_5,c_2,m_1,m_2,0.9624,0.1336272
model_2952,c_1,c_11,s,-,0.9687,0.10807309
model_2953,c_11,c_4,c_1,c_4,0.9741,0.08408357
model_2954,c_5,c_8,c_8,m_2,0.9731,0.082293876
model_2955,c_8,c_8,c_3,c_1,0.9744,0.079679854
model_2956,m_2,c_8,c_12,c_1,0.9343,0.21654359
model_2957,c_1,c_8,c_8,c_1,0.9751,0.08098069
model_2958,c_7,c_7,c_4,m_3,0.9739,0.08121553
model_2959,c_5,c_8,c_12,m_2,0.975,0.0804635
model_2960,c_5,m_1,m_2,c_1,0.9326,0.25834855
model_2961,c_5,m_2,c_5,c_1,0.9526,0.15858956
model_2962,m_1,c_8,m_2,c_1,0.9218,0.30934384
model_2963,c_4,c_11,c_5,c_3,0.9726,0.0877757
model_2964,m_1,c_9,c_5,s,0.9348,0.21425875
model_2965,c_6,c_1,c_6,c_1,0.9723,0.08376092
model_2966,c_5,c_8,c_1,c_12,0.9743,0.08418781
model_2967,c_5,c_8,c_12,c_9,0.974,0.08297159
model_2968,c_5,c_4,m_1,m_3,0.9583,0.14178546
model_2969,c_5,c_10,c_1,s,0.974,0.08373997
model_2970,c_4,c_8,c_5,c_4,0.9739,0.08348277
model_2971,c_7,c_8,c_5,c_8,0.9748,0.08064191
model_2972,c_6,c_7,c_5,m_3,0.9722,0.08486725
model_2973,c_11,c_5,c_8,c_1,0.9739,0.08325161
model_2974,c_10,c_8,c_5,c_7,0.9742,0.07958522
model_2975,c_4,c_5,c_2,c_1,0.9751,0.079367995
model_2976,c_7,c_5,c_10,c_1,0.9748,0.07962991
model_2977,c_5,c_5,c_2,c_1,0.9729,0.085229196
model_2978,c_6,c_1,c_4,c_10,0.9738,0.082392074
model_2979,c_5,c_9,c_1,c_12,0.9738,0.08470255
model_2980,c_12,c_4,c_6,c_4,0.9717,0.08951766
model_2981,c_5,c_5,c_11,c_6,0.9725,0.084654935
model_2982,c_2,c_8,m_1,c_8,0.9589,0.13806932
model_2983,m_3,c_5,c_1,c_1,0.8531,0.47012368
model_2984,c_11,c_8,c_10,c_12,0.9748,0.07751536
model_2985,c_9,c_2,m_1,c_7,0.9599,0.13882774
model_2986,c_8,c_8,c_5,c_10,0.9734,0.08468941
model_2987,c_7,c_8,m_2,c_11,0.9606,0.13388471
model_2988,c_5,c_12,c_5,s,0.9734,0.08105165
model_2989,c_4,c_8,c_7,c_11,0.9738,0.08172612
model_2990,c_1,c_11,c_10,m_2,0.9749,0.08207371
model_2991,c_12,c_12,c_8,c_1,0.9731,0.084618464
model_2992,m_2,c_8,c_9,c_7,0.9323,0.2196155
model_2993,c_9,c_8,c_5,c_1,0.9716,0.08695242
model_2994,c_8,m_3,c_5,c_1,0.9409,0.19819005
model_2995,c_6,c_8,m_2,m_1,0.9624,0.1271714
model_2996,c_3,c_8,c_12,c_1,0.9727,0.083215326
model_2997,c_2,c_10,c_5,c_1,0.974,0.082329325
model_2998,c_5,c_8,c_8,c_9,0.9735,0.07942876
model_2999,c_5,c_7,m_3,c_1,0.9572,0.14592105
model_3000,c_6,c_8,c_10,c_12,0.9733,0.08173019
model_3001,c_5,c_4,c_2,c_1,0.9729,0.08809617
model_3002,c_5,c_1,m_3,c_1,0.949,0.17274638
model_3003,c_12,c_8,c_5,s,0.9727,0.08334963
model_3004,c_5,c_1,c_1,c_1,0.9722,0.088440396
model_3005,c_1,c_8,c_5,c_1,0.9746,0.08306118
model_3006,c_5,c_1,c_10,c_1,0.9728,0.08143151
model_3007,m_2,c_8,c_1,c_1,0.9287,0.22904271
model_3008,c_1,m_1,c_3,c_1,0.9509,0.1693621
model_3009,c_4,c_8,c_5,c_3,0.9737,0.08404157
model_3010,c_1,c_8,c_5,s,0.973,0.084739484
model_3011,m_2,c_4,c_5,m_1,0.9333,0.21860217
model_3012,c_8,c_8,c_4,c_1,0.9723,0.08669483
model_3013,c_10,c_8,m_2,c_11,0.9604,0.13510986
model_3014,c_7,c_12,c_5,m_2,0.9747,0.08125565
model_3015,c_5,c_8,m_1,m_1,0.9613,0.13468912
model_3016,c_4,c_8,c_10,c_1,0.9755,0.07749562
model_3017,c_3,c_8,m_2,c_9,0.9617,0.12983496
model_3018,c_10,c_8,c_4,c_5,0.9753,0.08125198
model_3019,m_2,c_5,m_2,c_7,0.91,0.3270075
model_3020,c_12,c_6,c_4,c_1,0.9729,0.08937554
model_3021,m_3,c_11,c_3,m_1,0.8604,0.4532185
model_3022,m_2,c_5,c_5,c_4,0.9306,0.2285023
model_3023,c_10,c_8,c_11,c_1,0.9723,0.08537032
model_3024,m_2,c_8,c_5,c_1,0.933,0.22119191
model_3025,c_6,c_8,c_5,c_6,0.9722,0.08849588
model_3026,c_7,c_5,c_5,c_1,0.9743,0.08235364
model_3027,c_5,c_10,c_8,c_3,0.9733,0.08592672
model_3028,c_6,c_8,c_5,c_7,0.9723,0.0877499
model_3029,c_7,c_2,c_8,c_1,0.9735,0.085061595
model_3030,c_6,m_1,c_5,c_1,0.9512,0.16121079
model_3031,c_5,c_9,c_3,c_1,0.9749,0.08282863
model_3032,c_9,c_8,c_4,c_1,0.9735,0.085495204
model_3033,c_1,c_2,c_4,c_5,0.9729,0.08368506
model_3034,c_5,c_8,c_1,c_7,0.9732,0.085794374
model_3035,m_2,c_8,c_6,c_1,0.9331,0.22411413
model_3036,c_3,c_8,c_5,c_3,0.9722,0.08331451
model_3037,c_1,c_8,c_5,c_3,0.9721,0.084431425
model_3038,c_5,c_11,m_2,m_3,0.9621,0.12868586
model_3039,c_5,c_8,c_6,c_11,0.975,0.08154595
model_3040,c_8,c_8,c_5,c_1,0.9735,0.084072776
model_3041,c_5,c_8,c_12,c_1,0.9725,0.084996775
model_3042,c_9,c_12,c_3,c_1,0.9727,0.08787311
model_3043,c_5,c_12,c_1,c_1,0.9735,0.08561908
model_3044,c_5,c_4,c_5,c_4,0.9709,0.085983515
model_3045,c_9,c_4,c_5,c_1,0.9725,0.08153914
model_3046,c_3,c_4,c_5,c_1,0.9736,0.08163227
model_3047,m_2,c_8,c_5,m_3,0.9321,0.22180374
model_3048,m_3,c_8,c_5,c_1,0.8585,0.453345
model_3049,c_5,c_8,m_1,c_9,0.9611,0.13226277
model_3050,m_1,c_5,c_10,c_1,0.9353,0.21883762
model_3051,c_6,c_8,c_2,c_1,0.9728,0.08420267
model_3052,c_5,c_2,m_2,c_1,0.9618,0.12848336
model_3053,c_1,c_12,c_5,c_1,0.9734,0.08399305
model_3054,c_5,c_10,c_9,c_1,0.9724,0.08489509
model_3055,c_1,c_8,c_5,c_12,0.9747,0.07866225
model_3056,c_5,c_6,c_3,c_5,0.9727,0.08529255
model_3057,c_5,c_9,c_4,c_1,0.9729,0.08547425
model_3058,c_12,c_8,c_6,c_1,0.9737,0.081400335
model_3059,c_5,c_8,c_1,c_10,0.9732,0.08308012
model_3060,c_5,c_8,c_6,c_3,0.9741,0.08227283
model_3061,c_5,c_8,c_9,c_8,0.9726,0.08721215
model_3062,c_8,c_8,c_8,c_7,0.9722,0.08330505
model_3063,c_5,c_8,c_2,c_1,0.9746,0.08094979
model_3064,c_5,c_10,c_5,c_4,0.9732,0.086776495
model_3065,m_1,c_10,s,-,0.9136,0.30476487
model_3066,c_12,c_8,c_1,c_1,0.9737,0.0819718
model_3067,c_5,c_8,c_12,c_4,0.9744,0.07924317
model_3068,c_5,c_7,c_7,c_1,0.9729,0.08301956
model_3069,c_4,c_8,c_5,m_2,0.9739,0.085233465
model_3070,c_5,c_8,c_11,m_2,0.974,0.08009006
model_3071,m_1,c_10,c_5,c_1,0.9374,0.20523475
model_3072,c_3,m_3,c_5,c_1,0.9595,0.14050473
model_3073,c_5,c_8,c_11,c_11,0.9742,0.0800288
model_3074,c_5,c_8,c_3,m_1,0.9738,0.08255448
model_3075,c_5,c_8,c_5,c_10,0.9715,0.08747891
model_3076,c_5,c_2,c_3,c_1,0.9729,0.08549201
model_3077,m_1,c_8,c_5,s,0.932,0.21995865
model_3078,c_5,c_4,c_5,m_2,0.9739,0.08189633
model_3079,c_4,c_8,c_5,c_8,0.974,0.08316673
model_3080,c_5,c_12,c_5,c_6,0.9734,0.08596393
model_3081,c_5,m_2,c_6,c_1,0.9483,0.1664791
model_3082,c_10,c_12,c_5,c_1,0.9732,0.08562361
model_3083,c_6,c_8,c_11,c_1,0.9729,0.08302503
model_3084,c_5,m_1,c_9,c_1,0.9532,0.16047332
model_3085,c_10,c_4,c_5,c_1,0.9732,0.08510572
model_3086,m_2,c_11,c_5,c_1,0.9329,0.2224939
model_3087,c_2,c_8,c_11,c_8,0.9734,0.08555274
model_3088,c_2,c_12,c_5,c_1,0.9725,0.08737621
model_3089,c_5,c_3,c_7,m_3,0.9732,0.084497884
model_3090,c_2,c_6,c_5,c_1,0.9726,0.08271796
model_3091,c_5,c_6,c_3,c_1,0.9738,0.08017554
model_3092,c_5,c_8,c_4,c_7,0.9738,0.08509296
model_3093,c_4,c_5,c_5,c_4,0.9728,0.08254187
model_3094,c_8,c_1,c_5,m_3,0.9722,0.08498855
model_3095,c_11,c_1,c_5,c_1,0.9732,0.08132636
model_3096,c_5,c_8,c_5,c_2,0.9725,0.084801756
model_3097,c_10,m_1,c_5,c_10,0.9492,0.17388074
model_3098,m_3,c_8,c_9,c_1,0.8582,0.4575629
model_3099,c_11,c_8,c_7,c_7,0.9754,0.079460174
model_3100,c_5,m_1,c_5,c_1,0.9514,0.16680506
model_3101,c_5,m_3,c_1,c_1,0.9307,0.2225055
model_3102,c_1,c_8,c_7,c_1,0.9736,0.082067035
model_3103,c_1,c_3,c_5,c_1,0.973,0.081294104
model_3104,c_7,c_8,m_1,c_9,0.9592,0.14135695
model_3105,c_5,c_8,c_3,c_3,0.9723,0.08456529
model_3106,c_4,c_8,c_1,c_1,0.974,0.08574168
model_3107,c_11,c_8,c_5,c_2,0.9715,0.08282113
model_3108,c_5,c_12,c_5,c_2,0.9723,0.087094866
model_3109,c_5,c_12,c_8,m_3,0.971,0.08835532
model_3110,c_5,c_8,c_11,m_1,0.9728,0.08856994
