Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_4405,c_2,c_10,c_3,m_3,0.973,0.08414784
model_4406,c_2,c_6,c_7,c_3,0.9732,0.08371162
model_4407,c_2,c_6,c_3,c_3,0.9736,0.0821563
model_4408,c_2,c_6,c_8,c_3,0.9741,0.08468611
model_4409,c_12,c_6,c_9,c_3,0.9748,0.08335054
model_4410,c_2,c_11,c_9,s,0.9742,0.07841812
model_4411,c_9,c_6,c_3,m_3,0.9716,0.08400629
model_4412,c_2,c_12,c_12,c_3,0.9722,0.08554356
model_4413,c_2,c_6,c_3,c_3,0.9715,0.08707215
model_4414,c_2,c_8,c_3,c_2,0.9742,0.0826253
