Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1,c_5,c_6,c_9,c_3,0.7428,0.7823239914
model_2,c_4,c_7,c_3,c_6,0.7371,0.7863302718
model_3,m_2,c_5,c_1,c_2,0.6465,1.1460909034
model_4,c_5,c_7,c_2,c_1,0.7105,0.8450526757
model_5,c_5,c_3,c_6,c_9,0.7147,0.8642854575
model_6,c_3,m_1,m_3,m_3,0.5964,1.2042262806
model_7,c_5,c_8,c_10,c_6,0.7365,0.7655745142
model_8,c_6,m_3,s,-,0.7234,0.810174171
model_9,c_5,c_4,c_1,c_2,0.7041,0.8743383327
model_10,c_1,c_6,m_3,c_11,0.7555,0.7107493345
model_11,c_4,c_12,c_12,m_1,0.7454,0.7511210697
model_12,c_1,c_10,c_5,c_8,0.6646,0.9628445576
model_13,c_1,c_7,s,-,0.6951,0.9032085704
model_14,c_7,c_7,c_11,c_7,0.7273,0.8077844013
model_15,c_3,c_1,m_2,m_1,0.6924,0.8841849092
model_16,c_7,c_8,m_2,m_2,0.7374,0.7694108759
model_17,c_6,c_2,c_4,c_12,0.7217,0.8525566178
model_18,c_3,c_2,c_10,c_12,0.7233,0.8494987859
model_19,c_10,c_7,c_12,s,0.7293,0.8387213851
model_20,c_12,c_10,c_6,m_3,0.761,0.7030323519
model_21,c_11,c_10,s,-,0.6965,0.8950513916
model_22,c_7,c_1,c_2,m_2,0.7026,0.8672841078
model_23,c_7,c_9,c_5,c_12,0.6895,0.998207092
model_24,c_2,m_2,c_6,c_11,0.7621,0.7118523074
model_25,c_2,c_2,c_2,m_1,0.7234,0.8231538688
model_26,c_8,c_10,c_4,c_11,0.7327,0.8007753844
model_27,c_2,c_9,c_6,c_1,0.7219,0.8431401695
model_28,c_1,c_11,c_6,c_8,0.7395,0.7747865291
model_29,c_3,c_7,c_6,c_10,0.7243,0.8456251239
model_30,c_11,m_3,m_2,c_5,0.7012,0.8634085464
model_31,c_6,c_3,c_6,c_1,0.7104,0.8643187888
model_32,m_3,c_10,c_5,s,0.6909,0.9065854813
model_33,c_4,c_7,c_10,c_3,0.7226,0.8149588659
model_34,c_7,c_4,c_9,c_1,0.6956,0.8904698332
model_35,c_11,m_2,c_1,c_6,0.7632,0.7128329163
model_36,c_3,c_8,c_7,c_9,0.6969,0.8865173968
model_37,c_2,c_8,c_8,m_3,0.7447,0.7648122952
model_38,c_2,c_1,s,-,0.6945,0.899911047
model_39,c_6,c_11,c_4,s,0.6908,0.8864691418
model_40,c_9,c_11,c_11,c_8,0.7541,0.7445020029
model_41,c_12,s,-,-,0.6803,0.9452649376
model_42,c_12,c_6,c_6,c_2,0.7289,0.8136144799
model_43,c_4,c_5,m_3,s,0.723,0.8273366257
model_44,c_5,c_10,c_3,c_12,0.7163,0.9440973538
model_45,c_5,c_6,c_1,c_6,0.7405,0.7749704713
model_46,c_8,c_4,s,-,0.6848,0.9017666427
model_47,c_9,c_11,m_1,c_3,0.7222,0.8241986485
model_48,c_1,c_2,c_9,c_4,0.6901,0.9030096557
model_49,c_5,c_1,m_2,c_8,0.7324,0.8091076883
model_50,c_8,m_2,c_7,m_2,0.7141,0.829971841
model_51,c_7,c_2,c_10,c_6,0.7397,0.7647880274
model_52,c_4,c_11,m_1,c_11,0.7324,0.7839399269
model_53,c_6,s,-,-,0.6857,0.9753169553
model_54,c_3,c_4,c_8,m_2,0.7254,0.7945676965
model_55,c_1,c_9,c_3,m_3,0.7538,0.7268419079
model_56,c_10,m_3,c_2,m_2,0.7331,0.782418764
model_57,c_1,c_9,c_9,c_4,0.7339,0.8539845995
model_58,c_5,c_9,s,-,0.7092,0.901844762
model_59,c_5,c_9,m_3,c_7,0.7424,0.7582964886
model_60,c_10,c_10,c_7,c_11,0.7221,0.8503925808
model_61,c_5,c_3,c_3,c_11,0.7116,0.8832558167
model_62,c_1,c_5,c_7,c_12,0.7129,0.8651971282
model_63,c_10,m_3,c_12,m_1,0.7358,0.7687754572
model_64,c_10,c_6,c_1,c_3,0.7434,0.7522839264
model_65,c_11,c_2,c_3,c_3,0.7473,0.7637720175
model_66,m_1,c_4,c_10,m_1,0.6757,0.9214147032
model_67,c_11,m_1,c_6,s,0.7403,0.7632428288
model_68,m_2,m_2,c_1,m_2,0.6029,1.1740130949
model_69,c_1,c_3,c_12,c_2,0.75,0.7653037193
model_70,c_8,c_3,c_2,c_8,0.6984,0.8682634302
model_71,c_12,c_12,c_5,c_12,0.738,0.7725840079
model_72,c_2,c_1,c_4,c_10,0.6783,1.0622010723
model_73,c_2,m_2,c_8,m_2,0.7324,0.808079259
model_74,c_5,c_7,c_5,m_1,0.7118,0.8365593143
model_75,c_3,m_2,c_7,c_12,0.7747,0.7099987861
model_76,c_6,c_8,m_3,m_1,0.7426,0.7490457638
model_100,c_1,c_3,c_9,c_9,0.7339,0.8407261132
model_101,c_7,m_2,c_5,c_6,0.7258,0.8552287107
model_102,c_8,c_2,c_3,c_10,0.719,0.8139318573
model_103,c_11,c_1,c_11,c_5,0.741,0.7737423454
model_104,c_8,c_11,c_5,c_3,0.7429,0.7704539367
model_105,c_5,m_3,m_2,c_12,0.7156,0.8246446155
model_106,c_5,m_1,c_11,c_7,0.7282,0.8358966621
model_107,c_8,c_6,c_3,m_3,0.7574,0.7291201599
model_108,c_1,c_1,c_12,c_11,0.7502,0.7555090555
model_109,c_5,c_10,c_9,c_6,0.7319,0.7875219831
model_110,c_3,c_8,c_8,m_2,0.7058,0.8663253728
model_111,c_6,c_5,c_7,m_3,0.7269,0.7969543286
model_112,c_6,c_1,c_6,c_12,0.7364,0.784661207
model_113,c_12,m_3,c_4,c_2,0.7701,0.6870142332
model_114,c_1,c_1,c_4,s,0.7083,0.8586752849
model_115,c_7,c_3,c_1,c_2,0.7293,0.7918466836
model_116,c_8,c_2,s,-,0.6913,0.9116117841
model_117,c_3,m_3,m_3,c_2,0.6775,0.9138725137
model_118,c_3,c_5,c_11,m_2,0.73,0.7938007363
model_119,c_3,c_4,c_4,c_9,0.6947,0.8988509561
model_120,c_6,c_3,c_12,c_3,0.7418,0.7756717395
model_121,c_8,c_11,m_2,s,0.7315,0.7872298037
model_122,c_10,c_1,c_8,s,0.7163,0.8452591891
model_123,c_6,c_1,c_7,c_3,0.7297,0.8326694029
model_124,c_3,c_2,m_2,m_1,0.711,0.8339955484
model_125,c_1,c_7,c_6,c_8,0.7203,0.79331731
model_126,c_5,c_4,c_4,c_11,0.706,0.8899975504
model_127,c_5,c_11,c_11,c_4,0.7327,0.8042854309
model_128,c_3,m_3,c_2,m_3,0.7121,0.8469141524
model_129,c_4,c_7,c_7,c_1,0.6961,0.8853575271
model_130,c_9,c_3,s,-,0.72,0.8787051292
model_131,c_10,c_8,m_2,c_4,0.6941,0.8685959763
model_132,c_4,c_5,c_8,c_7,0.7141,0.8632926076
model_133,c_11,c_7,c_5,c_10,0.7332,0.7897909986
model_134,c_10,c_6,c_6,s,0.75,0.7631322838
model_135,c_6,c_4,c_9,m_3,0.6993,0.9162489613
model_136,c_4,m_1,c_1,m_1,0.6697,0.9707937905
model_137,c_11,m_1,s,-,0.7206,0.8545899255
model_138,c_9,c_9,c_3,c_11,0.7428,0.7439437937
model_139,c_4,c_10,c_7,c_9,0.7428,0.779880892
model_140,c_7,m_1,m_2,c_6,0.7413,0.7792871591
model_141,c_10,c_5,c_7,c_9,0.717,0.8397955895
model_142,c_4,c_8,m_3,c_9,0.7492,0.7213436077
model_143,c_11,c_3,m_1,s,0.7353,0.7858456052
model_144,c_12,c_4,m_1,c_2,0.7394,0.7735637818
model_145,m_1,c_6,c_10,s,0.6816,0.9332350018
model_146,c_11,c_1,m_1,c_7,0.7078,0.8688348225
model_147,c_8,m_3,m_3,c_4,0.6957,0.8646486259
model_148,c_9,c_1,c_4,c_5,0.7113,0.9032897329
model_149,c_2,c_6,c_2,c_7,0.7151,0.8251326609
model_150,c_2,c_7,c_1,c_4,0.7002,0.8892723557
model_151,c_2,m_2,c_11,c_5,0.7417,0.7873648536
model_152,c_8,c_11,c_10,c_2,0.7533,0.7903001865
model_153,c_9,c_5,c_8,c_2,0.7349,0.7949512573
model_154,c_1,c_9,s,-,0.707,0.8873637054
model_155,c_9,c_6,c_5,m_3,0.7145,0.8213008895
model_156,c_12,c_3,c_7,c_8,0.7455,0.7763146791
model_157,c_8,m_1,s,-,0.7055,0.8629354924
model_158,c_5,m_2,c_3,c_9,0.7582,0.7517212296
model_159,c_6,c_9,c_4,m_2,0.7077,0.8494519869
model_160,c_9,c_1,s,-,0.7004,0.8804449135
model_161,c_7,c_1,c_8,c_12,0.7318,0.7925765056
model_162,c_4,m_1,m_1,c_3,0.7041,0.8408856823
model_163,c_9,m_1,c_5,m_1,0.7254,0.8282388573
model_164,c_9,c_4,c_10,c_5,0.7348,0.8262996692
model_165,c_4,m_3,c_7,c_10,0.7196,0.8012406296
model_166,c_2,c_6,c_5,c_3,0.7089,0.8734121778
model_167,c_7,s,-,-,0.6715,0.9897862665
model_168,c_1,c_10,c_7,s,0.7222,0.8247413548
model_169,c_8,c_7,c_9,c_1,0.7346,0.7709338329
model_170,m_2,c_4,c_2,c_8,0.6949,1.0345639352
model_171,c_9,m_3,c_5,c_2,0.764,0.7067803078
model_172,c_6,c_7,c_2,c_5,0.7235,0.8489206846
model_173,c_12,c_7,c_5,m_2,0.73,0.8104104214
model_174,c_6,c_9,c_6,s,0.731,0.8075001251
model_175,c_7,m_3,c_7,c_5,0.7141,0.8361605177
model_176,c_4,c_6,m_1,c_3,0.7346,0.7783937957
model_177,c_2,c_11,c_3,c_4,0.7101,0.8256482285
model_178,c_6,c_4,c_9,c_12,0.7036,0.9035053473
model_179,c_8,c_6,m_3,c_4,0.722,0.7940262822
model_180,m_3,c_11,c_5,c_5,0.7039,0.895435882
model_181,c_1,m_1,c_4,c_4,0.7195,0.8503589423
model_182,c_2,c_11,s,-,0.7027,0.8776281724
model_183,c_3,c_11,c_3,c_5,0.7242,0.8350795701
model_184,c_3,c_10,c_8,c_1,0.7233,0.835932311
model_185,c_10,m_2,m_3,m_3,0.6254,1.1108768763
model_186,c_6,c_3,c_11,m_2,0.7235,0.8183247952
model_187,c_8,c_4,c_5,m_1,0.7001,0.86758887
model_188,c_11,c_10,c_7,s,0.6887,0.9549544148
model_189,c_10,m_1,c_7,m_2,0.717,0.8430352836
model_190,c_1,c_6,c_11,c_9,0.7541,0.7401165671
model_191,c_5,c_10,c_9,c_12,0.7601,0.7183190886
model_192,c_6,c_6,m_1,m_1,0.7072,0.8569964466
model_193,c_10,m_1,c_1,c_12,0.7252,0.8375806171
model_194,c_3,c_8,c_7,c_8,0.7292,0.7988058241
model_195,c_8,c_11,c_7,m_3,0.7413,0.7577078819
model_196,c_11,m_1,m_1,s,0.7236,0.8043487915
model_197,m_1,c_10,c_9,c_3,0.7168,0.916889709
model_198,c_10,c_5,m_2,s,0.7171,0.8623568889
model_199,c_9,m_1,m_3,m_3,0.6379,1.0747249052
model_200,c_10,c_9,c_12,m_1,0.7552,0.7580002848
model_201,c_12,c_12,c_6,s,0.7243,0.8543385256
model_202,c_6,c_2,c_6,c_5,0.7394,0.7826366808
model_203,c_8,c_2,c_9,c_5,0.7587,0.7580874927
model_204,c_5,c_1,c_9,c_10,0.7165,0.8692951122
model_205,c_11,c_7,s,-,0.7045,0.8934149969
model_206,c_12,c_3,c_5,c_8,0.7476,0.7550336497
model_207,c_1,m_3,m_2,c_5,0.6873,0.9039675798
model_208,c_3,c_6,c_6,c_11,0.732,0.80962291
model_209,m_3,c_10,c_5,s,0.6758,0.9614537455
model_210,c_6,c_4,c_7,m_2,0.7264,0.8024836096
model_211,c_10,c_9,c_10,c_6,0.7192,0.8234606778
model_212,c_4,c_5,c_9,c_9,0.7249,0.8115889087
model_213,c_9,c_7,c_10,c_5,0.7101,0.8781219827
model_214,c_2,m_3,c_7,c_8,0.7466,0.753097322
model_215,c_4,c_5,c_2,c_11,0.7032,0.8820885273
model_216,c_3,c_8,c_6,c_10,0.7323,0.8009937073
model_217,c_9,c_2,s,-,0.7139,0.8687310364
model_218,c_5,c_10,c_1,c_10,0.6763,1.062360374
model_219,c_7,c_4,c_9,c_6,0.7156,0.8484943774
model_220,c_1,c_9,c_4,c_11,0.7199,0.8349597565
model_221,c_5,c_12,c_5,c_1,0.7376,0.7688250314
model_222,c_1,m_3,c_2,m_3,0.6492,1.0115236469
model_223,c_11,c_7,m_2,c_10,0.7316,0.8826755759
model_224,c_11,c_1,s,-,0.6648,0.9658538896
model_225,c_4,c_2,c_5,c_10,0.7116,0.8328255834
model_226,c_12,c_9,c_7,c_8,0.7426,0.7791578982
model_227,c_11,c_1,c_4,c_1,0.6785,0.9445960993
model_228,c_5,m_2,c_5,m_3,0.7327,0.7943757248
model_229,c_3,c_8,c_6,c_6,0.7162,0.8280959481
model_230,c_12,m_2,c_10,s,0.7389,0.7876333079
model_231,c_3,m_1,c_5,c_6,0.7314,0.7829235833
model_232,c_2,c_1,c_12,c_6,0.7171,0.8635175241
model_233,c_9,m_1,c_6,c_11,0.7624,0.7092132522
model_234,c_11,c_5,c_9,c_12,0.7484,0.7796970806
model_235,c_7,c_8,c_9,c_11,0.7315,0.8229687913
model_236,c_4,m_3,c_6,m_1,0.7222,0.7988788995
model_237,c_6,m_3,c_10,c_1,0.747,0.7651273912
model_238,c_4,c_10,c_12,c_10,0.7483,0.7395920904
model_239,c_10,c_2,c_2,c_4,0.7191,0.8437972075
model_240,c_11,m_2,m_1,c_5,0.7301,0.8007798053
model_241,c_1,c_2,c_3,c_12,0.7321,0.7940191837
model_242,c_12,c_6,m_2,m_3,0.7548,0.7268474554
model_243,c_5,c_9,c_10,c_11,0.7234,0.8455004057
model_244,c_5,c_8,c_5,c_11,0.7263,0.8041749397
model_245,c_9,c_1,c_3,c_1,0.7096,0.8549804556
model_246,c_2,c_3,m_2,c_8,0.7331,0.8007754824
model_247,c_5,c_5,c_2,c_6,0.7226,0.8180536951
model_248,c_5,c_7,s,-,0.7177,0.8618602972
model_249,c_10,c_4,s,-,0.6833,0.9204417837
model_250,c_2,s,-,-,0.6772,0.9486585265
model_251,c_1,c_12,c_10,s,0.715,0.8593596407
model_252,c_3,c_2,c_9,c_9,0.7277,0.8106830916
model_253,c_6,c_12,c_10,c_1,0.7263,0.8209459283
model_254,c_4,c_4,c_6,c_9,0.7343,0.785292055
model_255,c_3,c_10,m_3,c_5,0.7688,0.6811581784
model_256,c_6,c_6,c_2,c_3,0.7386,0.7668985803
model_257,c_2,c_11,c_8,s,0.7228,0.8396051744
model_258,c_1,c_2,c_6,m_2,0.7257,0.7972460644
model_259,c_3,m_1,m_3,c_6,0.7122,0.8533174119
model_260,c_10,c_1,c_9,c_4,0.7404,0.7800953094
model_261,c_5,c_4,c_2,c_7,0.6924,0.8891858989
model_262,c_8,c_11,c_6,c_11,0.7186,0.8301504921
model_263,c_7,c_10,c_3,m_2,0.7386,0.7568700913
model_264,c_7,c_9,c_2,c_7,0.7322,0.8090004247
model_265,m_3,c_4,c_10,c_10,0.6823,0.9788202216
model_266,c_4,c_5,c_5,c_1,0.7206,0.8243237475
model_267,c_4,c_4,c_5,c_2,0.6982,0.8750688059
model_268,c_3,c_4,s,-,0.702,0.8667628729
model_269,c_8,m_1,c_2,c_2,0.7277,0.8085538344
model_270,c_6,m_3,c_9,c_11,0.7832,0.6501892401
model_271,c_10,c_10,c_3,m_2,0.7397,0.7786503798
model_272,c_12,c_11,m_1,c_1,0.7324,0.838797605
model_273,c_9,m_3,c_3,c_7,0.7577,0.7443834922
model_274,c_8,m_3,c_2,c_5,0.7455,0.7687329579
model_275,c_1,s,-,-,0.6824,0.9222057566
model_276,c_10,c_10,c_11,c_2,0.7278,0.8390043968
model_277,c_3,c_6,c_8,c_9,0.7079,0.8786627818
model_278,c_7,c_9,c_7,c_1,0.7338,0.7934334148
model_279,c_2,c_2,c_7,c_5,0.688,0.9089412266
model_280,c_5,m_2,c_1,c_4,0.7257,0.8326614142
model_281,c_1,c_6,c_8,m_1,0.7274,0.793037055
model_282,c_12,c_10,m_1,c_4,0.7283,0.8608305836
model_283,c_2,m_1,s,-,0.6753,0.9746115293
model_284,c_2,c_8,c_8,s,0.712,0.8558863319
model_285,c_4,c_5,c_1,m_2,0.7158,0.8329783499
model_286,c_1,c_5,m_1,m_1,0.71,0.8434113463
model_287,c_1,c_3,m_1,s,0.7152,0.8510912469
model_288,c_9,c_10,s,-,0.7011,0.8853812638
model_289,c_7,c_9,c_4,c_10,0.6996,1.0208803638
model_290,c_12,c_3,c_5,c_7,0.6976,0.8938247784
model_291,c_7,m_2,m_1,s,0.7191,0.8488991506
model_292,c_11,c_10,m_3,c_6,0.7571,0.7329953944
model_293,c_8,c_11,s,-,0.6823,0.9216693419
model_294,c_2,c_4,c_6,s,0.7001,0.8914868806
model_295,c_9,c_8,c_11,c_12,0.7523,0.7753021321
model_296,c_9,c_3,c_1,c_7,0.7257,0.8238882668
model_297,c_1,c_12,c_1,c_5,0.7022,0.8706578785
model_298,c_3,c_5,c_2,c_4,0.7299,0.7980211423
model_299,c_8,c_11,m_2,c_1,0.7393,0.7671522031
model_300,c_10,c_5,c_10,c_1,0.7188,0.8258259154
model_301,c_10,m_3,c_11,m_3,0.7366,0.7735027715
model_302,c_2,m_2,c_10,s,0.6766,0.9373821104
model_303,c_7,c_12,m_1,s,0.7133,0.8506839561
model_304,c_5,c_1,c_12,c_5,0.6982,0.8766896343
model_305,c_7,c_9,m_3,c_4,0.7322,0.7781993583
model_306,c_11,c_6,c_8,c_10,0.7232,0.8089774958
model_307,c_3,c_7,c_8,c_4,0.7323,0.8082986408
model_308,c_12,c_3,m_2,c_10,0.7511,0.7484028455
model_309,c_12,c_6,c_4,c_9,0.7281,0.8138579092
model_310,c_8,m_3,c_11,c_6,0.7635,0.7100142729
model_311,c_2,c_8,s,-,0.6823,0.9128388451
model_312,c_12,c_6,c_2,c_5,0.7193,0.8406360612
model_313,c_5,c_6,c_11,c_7,0.7558,0.7378811741
model_314,c_10,c_10,c_6,m_3,0.7352,0.7791959597
model_315,c_4,c_12,c_11,m_2,0.7417,0.7599012587
model_316,c_1,c_3,m_1,c_6,0.7446,0.7539696799
model_317,c_4,m_2,c_11,c_2,0.7366,0.7918611801
model_318,c_8,c_11,m_3,c_4,0.7564,0.7140187176
model_319,c_7,c_9,m_2,m_1,0.7285,0.8107211583
model_320,c_8,c_7,c_8,c_6,0.7284,0.8022502389
model_321,c_11,c_7,m_3,s,0.748,0.7698296969
model_322,c_8,c_4,m_1,c_4,0.7211,0.8572244132
model_323,c_9,m_2,m_1,c_11,0.7521,0.7461291435
model_324,c_2,c_12,c_11,c_11,0.7534,0.7763155985
model_325,c_8,m_1,m_2,c_6,0.7384,0.7753802548
model_326,c_9,c_10,c_4,c_7,0.7197,0.8672604976
model_327,c_11,c_12,m_1,c_7,0.7298,0.8177375569
model_328,c_8,c_1,c_7,c_11,0.7264,0.8121756158
model_329,c_3,m_3,s,-,0.719,0.8164795274
model_330,c_5,c_3,c_2,m_1,0.7133,0.8496093189
model_331,c_9,c_9,c_6,s,0.736,0.7917503542
model_332,c_1,m_2,c_8,m_1,0.7114,0.8350722327
model_333,c_4,c_9,c_1,c_5,0.734,0.7904155424
model_334,c_3,c_6,c_1,m_2,0.6813,0.9156428357
model_335,c_6,c_6,c_4,m_3,0.7272,0.7731653383
model_336,c_11,c_5,c_6,c_8,0.7346,0.8275746742
model_337,c_9,c_7,s,-,0.7022,0.8965753549
model_338,c_1,c_10,c_9,c_11,0.719,0.8492443096
model_339,c_7,c_3,m_2,c_7,0.7033,0.8636023463
model_340,c_12,c_9,c_4,c_11,0.7514,0.7508974775
model_341,c_2,c_11,c_7,c_10,0.7241,0.8107977199
model_342,c_10,c_5,c_7,m_3,0.7404,0.7785819832
model_343,c_2,c_11,c_1,c_12,0.7276,0.8038307641
model_344,c_3,c_3,c_10,c_8,0.7419,0.7636387531
model_345,c_11,m_3,m_3,c_9,0.7431,0.7739504874
model_346,c_11,m_3,c_9,c_11,0.7567,0.7398401132
model_347,c_12,c_2,c_8,c_2,0.7375,0.7937590548
model_348,c_12,c_11,c_1,c_6,0.7467,0.7497600924
model_349,c_2,c_9,s,-,0.6842,0.9562252809
model_350,c_11,c_8,c_2,c_7,0.7296,0.8234360091
model_351,c_8,c_6,c_11,c_9,0.727,0.8629947103
model_352,c_2,c_6,c_5,s,0.7213,0.812184321
model_353,m_1,c_11,c_5,c_1,0.6889,0.9263060624
model_354,c_11,s,-,-,0.6841,0.9466346931
model_355,c_9,c_6,c_11,c_10,0.724,0.8099915779
model_356,c_1,c_5,c_2,c_10,0.7176,0.8453217351
model_357,c_8,c_3,c_3,c_2,0.7441,0.7612778426
model_358,c_3,m_3,c_8,s,0.7392,0.772942762
model_359,c_1,c_12,m_1,c_7,0.7242,0.8232263192
model_360,c_5,c_2,c_1,m_1,0.6814,0.9465988613
model_361,c_12,c_6,c_2,c_6,0.7327,0.7785382895
model_362,c_10,c_12,c_11,c_7,0.7606,0.7346600438
model_363,c_11,c_10,m_3,c_10,0.7717,0.7231780836
model_364,c_9,c_11,c_2,c_7,0.7354,0.7820460768
model_365,c_4,c_10,c_3,c_3,0.7385,0.7836512778
model_366,c_7,c_9,c_12,s,0.6877,1.1091520389
model_367,c_1,m_3,c_6,c_2,0.6879,0.8919591462
model_368,c_5,c_11,c_7,c_6,0.7244,0.8103359268
model_369,c_8,c_7,s,-,0.7007,0.8773085196
model_370,c_5,c_5,c_10,c_4,0.7469,0.7531257272
model_371,c_7,c_9,c_11,c_11,0.7496,0.7627056499
model_372,c_4,c_11,c_1,c_8,0.7213,0.8130886883
model_373,c_7,c_2,c_11,m_1,0.719,0.8196103137
model_374,c_3,c_4,c_3,c_4,0.6993,0.8921346931
model_375,c_10,c_3,c_4,c_9,0.701,0.8698536365
model_376,c_8,c_7,c_7,c_9,0.7257,0.8302463812
model_377,c_4,s,-,-,0.671,0.9666766644
model_378,c_5,m_2,s,-,0.705,0.860463927
model_379,c_12,c_7,c_3,c_11,0.7443,0.76898256
model_380,c_12,c_10,c_3,c_3,0.7383,0.7778798167
model_381,c_3,c_4,c_11,c_4,0.7041,0.8602331339
model_382,c_9,c_5,m_3,c_3,0.7579,0.7093742637
model_383,c_5,m_1,c_2,m_2,0.702,0.8677793053
model_384,c_11,c_12,s,-,0.706,0.8949709621
model_385,c_3,c_8,c_2,c_7,0.7405,0.801404871
model_386,c_1,c_5,m_3,c_1,0.7259,0.7899219561
model_387,c_10,c_12,s,-,0.6784,0.955499087
model_388,c_2,m_3,c_3,c_5,0.754,0.7534931206
model_389,c_10,c_1,c_5,c_12,0.7247,0.8351222666
model_390,c_10,c_9,s,-,0.6977,0.8804154019
model_391,c_7,c_12,s,-,0.7081,0.8526553727
model_392,c_5,m_1,c_7,c_12,0.7533,0.76878727
model_393,c_12,c_2,m_2,s,0.7298,0.7989054546
model_394,c_5,c_2,c_4,c_12,0.7396,0.803525194
model_395,c_12,c_4,c_6,c_11,0.7498,0.7797471115
model_396,c_7,c_3,c_6,c_11,0.7639,0.732604015
model_397,c_4,c_7,c_8,c_11,0.7433,0.7947755299
model_398,c_4,m_1,c_7,c_5,0.737,0.7868890296
model_399,c_12,c_2,c_5,c_7,0.7373,0.7964193786
model_400,c_5,c_9,c_5,c_10,0.7264,0.82339832
model_401,c_11,m_2,m_1,c_1,0.7191,0.8159836514
model_402,c_2,c_6,s,-,0.6846,0.9086027359
model_403,c_11,c_10,c_4,m_1,0.7243,0.8142566147
model_404,c_11,m_2,c_12,c_1,0.7276,0.8611870275
model_405,c_2,c_1,c_1,c_3,0.7203,0.8291439315
model_406,c_7,m_1,c_9,c_10,0.7483,0.761277498
model_407,c_10,c_12,c_2,c_9,0.765,0.751259565
model_408,c_7,c_7,c_12,c_7,0.7321,0.8341422264
model_409,c_6,c_12,m_3,c_1,0.7455,0.7455810536
model_410,c_11,c_6,c_4,c_3,0.7179,0.8176234499
model_411,c_2,c_9,c_1,c_1,0.7128,0.8383800275
model_412,c_9,m_1,m_1,m_2,0.7143,0.8729472586
model_413,c_11,m_2,c_11,c_12,0.7493,0.7674042334
model_414,c_2,m_2,s,-,0.7162,0.8563941421
model_415,c_8,c_5,c_8,c_9,0.7401,0.850230186
model_416,c_2,c_12,c_2,c_8,0.7523,0.7478821941
model_417,c_11,c_6,m_2,c_5,0.7501,0.7431916943
model_418,m_2,c_8,c_7,c_1,0.7131,0.8683371586
model_419,c_11,c_6,c_3,c_3,0.736,0.7805517231
model_420,c_2,c_10,m_1,m_1,0.6975,0.876191455
model_421,c_10,c_1,c_4,c_11,0.7264,0.8143873209
model_422,c_3,c_7,c_2,c_11,0.7279,0.7953396857
model_423,c_1,c_6,c_4,c_11,0.7287,0.8283139644
model_424,c_5,c_9,m_1,m_3,0.7326,0.7769136852
model_425,c_1,c_8,c_9,c_5,0.7197,0.8580887468
model_426,c_12,c_9,c_12,c_11,0.7413,0.8051664982
model_427,c_12,c_7,c_1,c_1,0.7078,0.8763524094
model_428,c_7,c_8,c_11,m_2,0.7176,0.8340048463
model_429,c_2,c_9,c_10,c_6,0.7448,0.7494242482
model_430,c_4,c_1,m_2,c_4,0.6859,0.9174356491
model_431,s,-,-,-,0.6474,1.0799983957
model_432,c_4,c_8,c_4,c_1,0.7176,0.8252080023
model_433,c_4,c_9,c_4,c_12,0.7342,0.8088925929
model_434,c_7,c_6,c_3,c_10,0.7539,0.7333140047
model_435,c_10,c_1,c_1,c_9,0.724,0.8398697092
model_436,c_4,c_5,c_3,c_11,0.7477,0.7496327308
model_437,m_3,m_2,c_8,c_8,0.6115,1.1204720823
model_438,m_2,c_9,c_12,m_3,0.7081,0.8480791665
model_439,c_2,c_1,c_5,m_3,0.6968,0.8917115691
model_440,c_5,m_1,c_4,s,0.6928,0.9054875896
model_441,c_9,c_4,c_1,m_1,0.6852,0.8985059433
model_442,c_12,c_7,c_8,c_1,0.7245,0.8167302286
model_443,c_10,c_5,c_12,c_1,0.7456,0.7655896729
model_444,c_6,c_4,s,-,0.6731,0.937131893
model_445,c_2,c_4,c_5,m_2,0.7147,0.8703783148
model_446,c_4,c_7,m_3,c_5,0.7396,0.7405230542
model_447,c_11,c_2,c_8,c_10,0.7305,0.8273333955
model_448,c_8,m_1,c_9,c_2,0.7537,0.7363906955
model_449,c_5,c_7,c_10,s,0.7041,0.8619591812
model_450,c_6,c_10,c_1,c_7,0.7012,0.8896759444
model_451,c_4,m_2,c_8,m_3,0.6997,0.867899388
model_452,c_12,c_6,s,-,0.7254,0.8520607018
model_453,c_9,c_1,c_10,m_2,0.6978,0.8862281027
model_454,c_4,c_5,c_12,c_1,0.7253,0.8181464601
model_455,c_4,c_10,c_10,m_1,0.7178,0.8581554181
model_456,c_1,c_3,s,-,0.6738,0.9468688019
model_457,c_11,c_1,c_5,c_12,0.7236,0.8544025517
model_458,c_5,c_3,c_11,c_3,0.7377,0.8044859089
model_459,c_7,c_10,c_1,c_2,0.7259,0.7989113581
model_460,m_3,c_2,c_3,c_6,0.7123,0.8931817554
model_461,c_1,c_1,m_1,m_3,0.6966,0.8699290098
model_462,c_4,c_5,c_12,s,0.7294,0.8150097773
model_463,c_7,c_11,c_5,c_2,0.6912,0.9032417877
model_464,c_10,c_1,c_11,c_6,0.7486,0.7732167593
model_465,c_9,m_2,c_8,m_1,0.7417,0.7567762444
model_466,c_3,m_2,c_2,c_11,0.7631,0.7389475489
model_467,c_11,c_9,m_2,c_7,0.7235,0.8252062973
model_468,c_9,m_2,c_12,c_8,0.7997,0.6209799933
model_469,c_3,c_11,c_10,c_3,0.7224,0.8185229527
model_470,c_10,c_1,c_2,c_8,0.7146,0.844737805
